id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1585743,New mail notification fires before junk classifier moves message,spam-filters,2,Notification triggers on arrival in inbox before the spam classifier relocates the message; fixed in TB152.0.,the notification system already displays the notification,True,2026-06-05,True,christ1,True,False,True,2,1
1585755,Authentication error adding Outlook and Posteo accounts,account-login,4,OAuth/config mismatch or incorrect server auth settings preventing login for both providers across platforms.,"Authentication error. Unable to log in at server. Probably wrong configuration, username or password",False,2026-06-05,False,,False,False,False,0,0
1585757,Thunderbird frequently stops responding / hangs,performance-crash,4,"Antivirus locking mail folder files, or corrupt global-messages-db index, causing long freezes.",Mozilla Thunderbird (Not Responding),False,2026-06-05,True,rednoise,True,False,True,2,1
1585759,Thunderbird freezes when opening mail from one account,performance-crash,4,One account's mailbox may be corrupt or oversized causing hangs while others work fine.,non riesco ad aprire la mail di un indirizzo si blocca continuamente,False,2026-06-05,False,,False,False,False,1,0
1585775,Yahoo IMAP messages fail to download until timeout,send-receive,4,Antivirus (Norton) mail scanning intercepting the connection and blocking message body retrieval.,"will say for example ""loading 1 of 76. The doesn't until server has timed out",True,2026-06-05,False,,False,True,True,1,0
1585784,New mail notification alerts persist and require dismissal,ui-ux,2,Switch from Thunderbird's timed alert to persistent OS system notifications changed dismissal behavior.,large windows of received emails are showing up in the lower right side...and I have to delete or dismiss,False,2026-06-05,False,,False,True,True,1,0
1585786,CalDAV calendar sync MODIFICATION_FAILED and READ_FAILED errors,calendar-tasks,3,"Cached calendar replay/webdav sync failures against SabreDAV and iCloud CalDAV endpoints, possibly a caching layer bug returning no response status.",An error occurred when writing to the calendar House! ... Error code: MODIFICATION_FAILED.,True,2026-06-05,False,,False,False,True,3,2
1585794,Emails disappeared from local folder after move and restart,search-folders,5,Possible mbox file corruption or antivirus quarantine causing message loss from a local folder with no backup.,the folder which I created was empty. Please let me know how I can recover the e-mails.,True,2026-06-05,False,,False,False,True,11,6
1585796,Email links require disabling Mozilla VPN to open,other,2,Websites blocking VPN-masked IP addresses rather than a Thunderbird issue.,every link in emails I receive require me to turn off my Mozilla VPN to see them,False,2026-06-05,False,,False,True,True,1,0
1585820,"Cannot send email, SMTP won't connect",send-receive,4,"SMTP connection failure, likely server/port/auth or network change; insufficient detail provided.",I just tried to send an email and it won't connect.,False,2026-06-05,False,,False,True,True,1,0
1585835,Composition toolbar (send button) missing so cannot send mail,ui-ux,3,Composition toolbar was accidentally hidden and needs to be re-enabled via View > Toolbars.,"verdween bovenaan de takenbalk:"" verzenden , versleutelen spelling enz;"" kan dus geen mails versturen",False,2026-06-06,False,,False,True,True,1,0
1585839,Increased spam after provider migration to Roundcube,spam-filters,2,Server-side spam filtering not configured after migration; Thunderbird junk filter untrained.,We are getting substantially more junk mail with the change of our ... email from Verio/Apollo to roundcube,False,2026-06-06,False,,False,True,True,3,1
1585846,How to permanently disable message threading,settings-config,1,User needs the Sorting & Threading setting; not a defect.,How do I turn off Threading PERMANENTLY so I can see all my emails,False,2026-06-06,True,siffemoz,True,True,True,1,0
1585870,Thunderbird crashes seconds after startup,performance-crash,4,Startup crash possibly from corrupt profile or extension; needs crash report to diagnose.,"after a few seconds while I opened it, it crashes",False,2026-06-06,False,,False,False,False,1,0
1585873,Cannot send email after ISP fibre migration to BT,send-receive,4,SMTP outgoing settings/port blocked or wrong auth after ISP migration from plusnet to greenby.,"My Thunderbird e. mail now refuses to let me send out e. mails, though it receives them correctly. It rejects all recipients.",False,2026-06-06,False,,False,True,True,1,0
1585904,"Threading view: oldest message shown as top, indentation crops subjects",ui-ux,2,Working-as-designed conversation ordering user finds counterintuitive; feature request for Outlook-style conversation view.,"The topmost 'main' message in a thread isn't the newest one, it's the oldest.",False,2026-06-06,False,,False,True,True,3,0
1585915,BT/btinternet SMTP intermittent authentication failure,send-receive,4,Intermittent SMTP authentication failures likely caused by antivirus/firewall blocking or provider-side server instability.,Unable to authenticate to Outgoing server (SMTP) invalid user ID or password.,False,2026-06-06,False,,False,False,True,4,2
1585922,Deleted POP3 messages reappearing in inbox (phantom messages),send-receive,3,Corrupt folder index or popstate.dat mismanaging POP3 downloaded message state.,three specific messages continually reappear after deleting them from my Inbox,False,2026-06-06,True,rednoise,True,False,True,4,2
1585929,Thunderbird freezes/not responding on startup or clicks,performance-crash,4,"Possible corrupt profile or add-on conflict; safe mode and reinstall didn't help, suggesting profile data corruption.","segnala ""THUNDERBIRD NON RISPONDE"" e non consente di far altro che non sia terminare l'attività",True,2026-06-06,False,,False,False,False,2,0
1585938,Recovering accidentally deleted local folder emails,other,4,Deleted messages recoverable via Undelete add-on unless folders were compacted.,I accidentally deleted all the content in each folder is there a way to get it back,False,2026-06-06,False,,False,True,True,3,1
1585941,Spectrum/Roadrunner SMTP port/encryption mismatch,send-receive,4,Port 587 configured with SSL/TLS instead of STARTTLS causing connection failures.,"Testing connection fails. I have tried different combinations and once in a while I get that the connection is successful, but email sending hangs",False,2026-06-06,False,,False,True,True,2,0
1585942,Inbox message count higher than displayed messages,ui-ux,2,Threaded view with collapsed threads hiding messages rather than a data problem.,My inbox folder costently says it has more messages than it displays,False,2026-06-06,True,Mapenzi,True,False,True,2,1
1585964,Cannot install Thunderbird / setup Hotmail account on Windows 11,account-login,3,Unclear installation or Outlook.com OAuth setup difficulty; needs more detail on actual error.,Can`t install on my account [edited]@hotmail.com I just create yesterday,False,2026-06-06,False,,False,False,False,1,0
1585968,Multi-device POP3/IMAP migration and sync from Windows Mail,migration-import,2,User confusion over POP3 vs IMAP sync behavior across devices; not a defect.,Do I need to set up each device separately with accounts being either imap or pop3 accordingly? will they all sync together?,False,2026-06-06,True,greg248,True,False,False,1,1
1585982,Outlook PST import errors and Favourites folder behavior,migration-import,3,PST import partially fails logging to unfindable error file; Favourites in TB move folders rather than linking.,succeeded importing a fair amount before quitting saying that the errors were in some error-file that I can't find,True,2026-06-06,False,,False,False,False,0,0
1585983,Removing an obsolete email account and its settings,settings-config,1,Not a defect; user needed to locate account actions remove menu.,How do I remove the IMAP and smtp settings etc for my old email address?,False,2026-06-07,True,wxie2016,True,False,False,3,1
1586007,Recurring CalDAV login prompt for gmx.net calendar at startup,calendar-tasks,2,"A subscribed CalDAV calendar had missing/incorrect stored username credentials, triggering repeated authentication prompts.","Thunderbird asks me a short time after startup for a login. It shows up a dialog with the text : "" https://caldav.gmx.net verlangt einen Benutzernamen und ein Passwort.""",False,2026-06-07,True,rick_hughes,True,False,True,3,1
